file_name,transcription
data/testza085_01_01_audio_segment_806.wav,"Und die Franzosen ließen die antreten und sagten folgendes, Eigentlich können wir euch gar nicht gebrauchen."
data/testza085_01_01_audio_segment_807.wav,"Aber ihr müsst, wenn welche von euch in die Fremdenlegion eintreten bei uns und ihr werdet Legionärs, dann könnt ihr dasselbe machen wie vorher."
data/testza085_01_01_audio_segment_808.wav,Könnt ihr auch Krieg führen in Vietnam und in Algerien.
data/testza085_01_01_audio_segment_809.wav,"Und zu anderen sagten, ihr könnt Mineurs werden bei uns, ins Bergwerk gehen."
data/testza085_01_01_audio_segment_810.wav,"Da habt ihr also, jedenfalls regnet es da nicht oder ist es auch warm darunter und ihr kriegt auch ganz gut zu essen."
data/testza085_01_01_audio_segment_811.wav,"Und wer das alles nicht will, den lassen wir hier liegen, dann müsst ihr sehen, wo er bleibt."
data/testza085_01_01_audio_segment_812.wav,"Und da haben massenhaft, sind da in die Fremdenlegion eingetreten, zum Teil Vertriebene, die zu Hause in Schweden oder so keine Heimat mehr hatten oder die ihre Familie verloren hatten."
data/testza085_01_01_audio_segment_813.wav,"Und es wird erzählt, dass die zum Beispiel in Hanoi, das ist die Hauptstadt von Vietnam, da durch die Straßen marschiert sind und den Westerwald gesunken haben."
data/testza085_01_01_audio_segment_814.wav,Also insoweit war es bei Ihnen deutlich besser und nach zwei Monaten waren Sie da ja wieder raus.
data/testza085_01_01_audio_segment_815.wav,"Ja, da stand ich zwar auf eigenen Füßen, aber in dem Kriegslazarett, da gab es ja genug zu essen."
data/testza085_01_01_audio_segment_816.wav,Also das war gar kein Problem.
data/testza085_01_01_audio_segment_817.wav,"Und Geld hatte ich auch, das sagte mein Vater auch."
data/testza085_01_01_audio_segment_818.wav,Ich war da nämlich ein Angestellter.
data/testza085_01_01_audio_segment_819.wav,"Und zahlte, kriegte also Steuern abgezogen und auch zur Sozialversicherung."
data/testza085_01_01_audio_segment_820.wav,"Da fing ich nämlich schon damals an, meine Rente aufzubauen."
data/testza085_01_01_audio_segment_821.wav,Nicht schlecht.
data/testza085_01_01_audio_segment_822.wav,Und dann sind Sie nach Berlin zurückgekommen.
data/testza085_01_01_audio_segment_823.wav,Wo und wie haben Sie da gelebt?
data/testza085_01_01_audio_segment_824.wav,"Da hatte ich schon mitgekriegt, dass mein Vater in diesem Siemens Krankenhaus war."
data/testza085_01_01_audio_segment_825.wav,Eisenbahn konnte man fahren und zwar waren die Eisenbahnstrecken bei den Amerikanern und Engländern gemeinsam.
data/testza085_01_01_audio_segment_826.wav,"Die waren noch so, wie sie vor dem Krieg auch waren."
data/testza085_01_01_audio_segment_827.wav,"Da bin ich also, ich glaube in Stadenberg oder so, bin ich da eingestiegen und bin über die damalige Zonengrenze zwischen englischem und amerikanischem Gebiet bis nach,"
data/testza085_01_01_audio_segment_828.wav,bis in Harz gefahren.
data/testza085_01_01_audio_segment_829.wav,Und da ging es dann nicht mehr weiter.
data/testza085_01_01_audio_segment_830.wav,"Da gab es aber auch schon Schleuser, die einen über die Zonengrenze zur russischen Zone, die also damals noch nicht so doll bewacht war,"
data/testza085_01_01_audio_segment_831.wav,die da rüber führten gegen 10 Mark oder sowas.
data/testza085_01_01_audio_segment_832.wav,Da habe ich mich angeschlossen zu einer Gruppe und bin dann in Heiligenstadt in Thüringen eingestiegen.
data/testza085_01_01_audio_segment_833.wav,"Und da bin ich auch durchgefahren, durch Thüringen und Sachsen und kam dann nach Berlin."
data/testza085_01_01_audio_segment_834.wav,"Ich hatte auch mitgekriegt, dass das größtenteils amerikanisch besetzt war."
data/testza085_01_01_audio_segment_835.wav,Und da habe ich auch folgende Erfahrung gemacht.
data/testza085_01_01_audio_segment_836.wav,"Die Russen haben ja demontiert, was sie kriegen konnten."
data/testza085_01_01_audio_segment_837.wav,Die Russen haben in ihrer Zone...
data/testza085_01_01_audio_segment_838.wav,"Eine Eisenbahnspur abmontiert und nach Russland gebracht, wo sie vergammelt ist und verrostet ist, sodass die Züge nur noch einspurig fahren konnten."
data/testza085_01_01_audio_segment_839.wav,"Die mussten ihren Fahrplan darauf einstellen, dass sie also in einem Bahnhof, da blieben also die Gleise doppelt, warten mussten,"
data/testza085_01_01_audio_segment_840.wav,bis der Gegenzug kam und dann konnten die weiterfahren.
data/testza085_01_01_audio_segment_841.wav,Da mussten sie also ihre Fahrpläne umstellen.
data/testza085_01_01_audio_segment_842.wav,"Und ich meine, Berlin war ja sehr zerstört."
data/testza085_01_01_audio_segment_843.wav,Wie waren die Wohnverhältnisse?
data/testza085_01_01_audio_segment_844.wav,Wo haben Sie dann gewohnt?
data/testza085_01_01_audio_segment_845.wav,Also ich habe mit meinem Vater zusammen in dessen Zimmer in dem Krankenhaus gewohnt.
data/testza085_01_01_audio_segment_846.wav,Aber an sich wohnten wir in der Kreuzbergstraße 72.
data/testza085_01_01_audio_segment_847.wav,Und diese Wohnung existierte noch.
data/testza085_01_01_audio_segment_848.wav,Und die hatten wir untervermietet.
data/testza085_01_01_audio_segment_849.wav,Der Untermieter zahlte fast die ganze Miete davon.
data/testza085_01_01_audio_segment_850.wav,"Ich konnte ja auch ein paar Mal auf Urlaub fahren, zwei oder drei Mal."
data/testza085_01_01_audio_segment_851.wav,Da habe ich ein paar Bombenangriffe mitgemacht.
data/testza085_01_01_audio_segment_852.wav,Da hat der Dachstuhl leicht nur angebrannt.
data/testza085_01_01_audio_segment_853.wav,"Und ich sagte mir, Mensch, da hast du es ja in Athen gemütlich."
data/testza085_01_01_audio_segment_854.wav,Da brauchst du keine Bombenangriffe mitzumachen.
data/testza085_01_01_audio_segment_855.wav,Die Alliierten haben natürlich Griechenland als besetztes Gebiet angesehen und also damit als verbündetes Gebiet.
data/testza085_01_01_audio_segment_856.wav,Athen wurde nur an drei Stellen bombardiert.
data/testza085_01_01_audio_segment_857.wav,"Erstens war natürlich im Hafen von Piraeus, da hatten die Deutschen nämlich eine U-Bahn, Quatsch, ein Unterseeboot-Stützpunkt gemacht."
data/testza085_01_01_audio_segment_858.wav,"Dann der Flughafen Tatoy, der wurde von unserer Luftwaffe beherrscht."
data/testza085_01_01_audio_segment_859.wav,"Und dann hatten sie noch irgendeine, in Skaramanga ein..."
data/testza085_01_01_audio_segment_860.wav,"Ausbesserung, ein Reparaturwerk für Schiffe."
data/testza085_01_01_audio_segment_861.wav,Das waren natürlich kriegsbedingte Sachen.
data/testza085_01_01_audio_segment_862.wav,Die wurden bombardiert.
data/testza085_01_01_audio_segment_863.wav,Sonst nirgends.
data/testza085_01_01_audio_segment_864.wav,Sonst überhaupt nichts.
data/testza085_01_01_audio_segment_865.wav,"Da war das also, sagt sie mir, das ist eine Henie müßlicher."
data/testza085_01_01_audio_segment_866.wav,"Ja, und auch ungewöhnlich, dass Sie so lange Zeit, über drei Jahre, an diesem Standort waren."
data/testza085_01_01_audio_segment_867.wav,"Ja, ja, ja."
data/testza085_01_01_audio_segment_868.wav,Also wir wurden ja da gebraucht.
data/testza085_01_01_audio_segment_869.wav,"Wir kriegten ja also manchmal jedes Wochenende ganze Schiffsladungen oder Sanitätskraftwagenladungen mit verbunden, die also sofort bedient werden mussten."
data/testza085_01_01_audio_segment_870.wav,Was ich mir auch doch psychisch ziemlich schwierig vorstelle.
data/testza085_01_01_audio_segment_871.wav,"Ja, ja."
data/testza085_01_01_audio_segment_872.wav,Ich habe da auch manches gelernt.
data/testza085_01_01_audio_segment_873.wav,"Ich will Ihnen nicht erzählen, dass ich bei diesem Hauptfeld BWL, diesem Lazarett, habe ich mal einen Zirbel festgestellt."
data/testza085_01_01_audio_segment_874.wav,Ich war da auch verschiedentlich eingesetzt.
data/testza085_01_01_audio_segment_875.wav,"Ich hatte auch mal das Labor unter mir, weil mein Kamerad Rottweiler, der sollte richtiger Arzt werden, der war auf Urlaub."
data/testza085_01_01_audio_segment_876.wav,Und da hatte ich mal...
data/testza085_01_01_audio_segment_877.wav,"Am Sonntagmittag, da war also da auch nichts los, hatte ich ein kleines Nickerchen gemacht."
data/testza085_01_01_audio_segment_878.wav,"Und da kam der zu mir und sagte, ich muss Ihnen was sagen, ich war bei der schönsten Frau von Athen."
data/testza085_01_01_audio_segment_879.wav,"Und die hat mir gesagt, sie wäre ganz gesund gewesen."
data/testza085_01_01_audio_segment_880.wav,"Ich will die Einschleiden nicht näher schildern, aber ich habe da den Verdacht und so weiter."
data/testza085_01_01_audio_segment_881.wav,Manche Ärzte hatten auch so Lehrbücher über...
data/testza085_01_01_audio_segment_882.wav,"Blut und so weiter und auch für solchen Ausschluss und das war also, wie ein Abstrich gemacht werden muss, das hatte ich auch gelernt."
data/testza085_01_01_audio_segment_883.wav,"Und ich habe gesagt, Herr Hauptpfleger, sehen Sie mal, was für ein Mikroskop da ist und Ich muss Ihnen das also sagen schon,"
data/testza085_01_01_audio_segment_884.wav,dass das also Ihre Vermutung stimmt.
data/testza085_01_01_audio_segment_885.wav,Das war jetzt psychologisch interessant.
data/testza085_01_01_audio_segment_886.wav,Der war also ganz geknickt.
data/testza085_01_01_audio_segment_887.wav,War doch die schönste Frau von ganzer Zeit.
data/testza085_01_01_audio_segment_888.wav,Wie konnte mir das passieren?
data/testza085_01_01_audio_segment_889.wav,"Das ist ja auch ein Hauptbild eines Feldlazarettes, dass dem sowas unterläuft."
data/testza085_01_01_audio_segment_890.wav,"Und dann, nach einer halben Minute, XXX, Nur zwei Leute wissen, was mit mir los ist."
data/testza085_01_01_audio_segment_891.wav,Sie und ich.
data/testza085_01_01_audio_segment_892.wav,"Und wenn irgendein Dritter mich darauf anspricht, dann kann er das nur von Ihnen haben."
data/testza085_01_01_audio_segment_893.wav,Da wurde er wieder richtig wütend.
data/testza085_01_01_audio_segment_894.wav,"Ich sagte, ja, hoffentlich unterliege ich ja auch einem gewissen Wunsch."
data/testza085_01_01_audio_segment_895.wav,"Verbot, über Patienten was zu sagen, sie können sich darauf verlassen."
data/testza085_01_01_audio_segment_896.wav,"Der wurde dann versetzt und es hieß vor versammelter Mannschaft, der macht einen Offizierskurs mit."
data/testza085_01_01_audio_segment_897.wav,"Also das war psychologisch, wie schnell der umschlägt."
data/testza085_01_01_audio_segment_898.wav,"Alle Leute, die das erfuhr, die sagten, das schöne Pferdchen, die gute Kocke sitzt und lauscht, wie der ruhig vorüberrauscht."
data/testza085_01_01_audio_segment_899.wav,"Wie was, habe ich nicht verstanden."
data/testza085_01_01_audio_segment_900.wav,"Die Gonokokke, das ist der Erreger des Trippers, sitzt und lauscht, wie der Urin vorüberrauscht."
data/testza085_01_01_audio_segment_901.wav,Hätte ich Ihnen vielleicht als Dame gar nicht sagen sollen.
data/testza085_01_01_audio_segment_902.wav,Man kommt so ein bisschen ins Schwafeln.
data/testza085_01_01_audio_segment_903.wav,Gute Geschichte.
data/testza085_01_01_audio_segment_904.wav,Und lernt da auch ein bisschen Psychologie.
data/testza085_01_01_audio_segment_905.wav,"Ja, auf jeden Fall."
data/testza085_01_01_audio_segment_906.wav,"Wenn man fünf Jahre bei der Wehrmacht war, da gibt es also drei Leute."
data/testza085_01_01_audio_segment_907.wav,Drei Sorten.
data/testza085_01_01_audio_segment_908.wav,"Welche, mit denen kann man gut reden."
data/testza085_01_01_audio_segment_909.wav,"Gerade bei unserer medizinischen Geschichte, da gibt es also erstmal Glaubensgenossen, da gab es eine ganze Menge Pfarrer und Geistliche bei der Konfession."
data/testza085_01_01_audio_segment_910.wav,"Dann gab es auch Apotheker und andere Leute, die was mit Medizin zu tun haben, Drogisten und sowas alles."
data/testza085_01_01_audio_segment_911.wav,Die sind ein bisschen gebildet und die sind auch keine Nazis.
data/testza085_01_01_audio_segment_912.wav,"Dann gibt es welche, mit denen sagt man besser guten Tag und guten Weg."
data/testza085_01_01_audio_segment_913.wav,"Und dann gibt es welche, wo man am besten leiden will und nichts von seiner Gesinnung erzählen lässt."
data/testza085_01_01_audio_segment_914.wav,Da lernt man wahrscheinlich zu unterscheiden.
data/testza085_01_01_audio_segment_915.wav,"Ja, na ja, das muss man ein bisschen im Gefühl haben."
data/testza085_01_01_audio_segment_916.wav,"Wenn die Zeit lang genug ist, dann lernt man ja die Kameraden auch kennen."
data/testza085_01_01_audio_segment_917.wav,Nochmal jetzt wieder zurück in Berlin.
data/testza085_01_01_audio_segment_918.wav,Also in diesem Siemens-Krankenhaus haben Sie gewohnt.
data/testza085_01_01_audio_segment_919.wav,Wie war dann der Weg da bis zur Linden-Universität?
data/testza085_01_01_audio_segment_920.wav,Die S-Bahn funktionierte schon.
data/testza085_01_01_audio_segment_921.wav,Die funktionierte in Berlin.
data/testza085_01_01_audio_segment_922.wav,Also das Krankenhaus stand am Bahnhof Jungfernheide.
data/testza085_01_01_audio_segment_923.wav,"Jungfernheide lag am Ring, an der Ringbahn."
data/testza085_01_01_audio_segment_924.wav,"Da fuhr man, ich stecke mal ein, fuhr in die..."
data/testza085_01_01_audio_segment_925.wav,Bis Westkreuz und dann quer durch Berlin Bahnhof Friedrichstraße und dann waren das nur ein paar Schritte.
data/testza085_01_01_audio_segment_926.wav,"In der In der Strecke, die von Westkreuz nach Friedrichstraße fuhr, da waren schon lauter Kommilitonen aus Brandenburg drin."
data/testza085_01_01_audio_segment_927.wav,"Evchen Nache, das war die Tochter des Bürgermeisters von Brandenburg und alle möglichen anderen, da lernte man die kennen."
data/testza085_01_01_audio_segment_928.wav,"Und dann in Jungfernheide kamen zwei nette junge Kommilitonen, die wohnten in Siemensstadt und da hatte man auch ein bisschen Unterhaltung."
data/testza085_01_01_audio_segment_929.wav,Also das sammelte sich dann alles schon in der S-Bahn.
data/testza085_01_01_audio_segment_930.wav,War der Zugang zum Studium beschränkt?
data/testza085_01_01_audio_segment_931.wav,"Ja, ja."
data/testza085_01_01_audio_segment_932.wav,Er war beschränkt.
data/testza085_01_01_audio_segment_933.wav,"Also die Leute, die wurden auch ziemlich überprüft über ihre politische Gesinnung schon und so weiter."
data/testza085_01_01_audio_segment_934.wav,"Und es gab nicht schon, weil die ziemlich zerstört war, die Humboldt-Universität, gab es gar nicht viel."
data/testza085_01_01_audio_segment_935.wav,Studienplätze.
data/testza085_01_01_audio_segment_936.wav,"Der Winter, der nächste Winter 1946, 47, der war also so, dass wir unsere Mäntel anbehalten mussten."
data/testza085_01_01_audio_segment_937.wav,"Also Heizung gab es da noch gar nicht und das war ein sehr strenger Winter, da sind auch viele Ränder erfroren und da war noch gar nicht viel an Baulichkeiten gemacht worden."
data/testza085_01_01_audio_segment_938.wav,"Und die Auswahlkriterien, was waren das für welche?"
data/testza085_01_01_audio_segment_939.wav,"Wie kam es, dass Sie einen Studienplatz bekommen haben?"
data/testza085_01_01_audio_segment_940.wav,"Ja, da hatten sich Also viele rechtzeitig in die Position gesetzt, dass sie das beurteilen konnten."
data/testza085_01_01_audio_segment_941.wav,Also bei mir war es unser Freund Peter Magen.
data/testza085_01_01_audio_segment_942.wav,Der hatte sozusagen mit meiner Frau Geburtstag.
data/testza085_01_01_audio_segment_943.wav,Das war schon eine Verbindung.
data/testza085_01_01_audio_segment_944.wav,Der war übrigens Halbjude.
data/testza085_01_01_audio_segment_945.wav,Das waren manchmal ganz komische Gesetze.
data/testza085_01_01_audio_segment_946.wav,Ein Halbjude war wehrunwürdig.
data/testza085_01_01_audio_segment_947.wav,"Na schön, umso besser."
data/testza085_01_01_audio_segment_948.wav,"Der wurde also nicht eingezogen, braucht er nicht zum Militär."
data/testza085_01_01_audio_segment_949.wav,"Die andere Seite der Medaille war, dass er eben als jüdisch versippt galt."
data/testza085_01_01_audio_segment_950.wav,Selbst Vierteljuden wurden manchmal verfolgt und umgebracht.
data/testza085_01_01_audio_segment_951.wav,"Aber der Peter Magen, der war irgendwie clever."
data/testza085_01_01_audio_segment_952.wav,"Der war glaube ich in Alexandria geboren und sein Vater, der war Kaufmann da."
data/testza085_01_01_audio_segment_953.wav,Magen heißt übrigens auf jüdisch Stern.
data/testza085_01_01_audio_segment_954.wav,"Und was bei denen Rotes Kreuz heißt, das heißt bei denen David Magen oder sowas."
data/testza085_01_01_audio_segment_955.wav,Das hängt damit zusammen.
data/testza085_01_01_audio_segment_956.wav,Da ist wieder Folgendes zu erzählen.
data/testza085_01_01_audio_segment_957.wav,Man kommt manchmal ins Schwafeln.
data/testza085_01_01_audio_segment_958.wav,Also wir waren ja alle sehr nett beieinander.
data/testza085_01_01_audio_segment_959.wav,"Dann hatten wir einen Kommiliton Scheidtges, der hatte eine sehr junge, hübsche Frau, früh geheiratet."
data/testza085_01_01_audio_segment_960.wav,Die hatte Brustkrebs.
data/testza085_01_01_audio_segment_961.wav,Und da haben diese idiotischen Ärzte dir die falsche Brust abgenommen.
data/testza085_01_01_audio_segment_962.wav,"Können Sie sich vorstellen, was die Familie gedacht hat."
data/testza085_01_01_audio_segment_963.wav,Und was macht unser Freund Magen?
data/testza085_01_01_audio_segment_964.wav,Der hatte so ein Herzflimmern.
data/testza085_01_01_audio_segment_965.wav,"Und als der zum OP gefahren wurde, da legte er ein großes Schild auf seinem Bauch und sagte, Magen ist mein Name, aber operiert werden soll mein Herz,"
data/testza085_01_01_audio_segment_966.wav,damit er sowas nicht auch vorkam.
data/testza085_01_01_audio_segment_967.wav,"Ja, recht hatte er."
data/testza085_01_01_audio_segment_968.wav,Also besser ist es.
data/testza085_01_01_audio_segment_969.wav,Verrückt.
data/testza085_01_01_audio_segment_970.wav,Aber gab es da auch schon eine Gesinnungsprüfung?
data/testza085_01_01_audio_segment_971.wav,"Also wahrscheinlich durfte man kein Nazi sein oder gab es eine Kommission, die das prüfte?"
data/testza085_01_01_audio_segment_972.wav,Also das war beim ersten Semester vielleicht nicht so.
data/testza085_01_01_audio_segment_973.wav,Da hatte sich ja die SED auch noch gar nicht so durchgesetzt.
data/testza085_01_01_audio_segment_974.wav,"Und die richtige, das kommt nämlich auch noch mit zu meinem Lebenslauf und Studienlauf dazu, die richtige, echte, typische kommunistische Spaltung Berlins setzte sich ja erst mit der Währungsreform ein."
data/testza085_01_01_audio_segment_975.wav,"Das war der Anstoß überhaupt der Gründung, nicht der SED, die war schon damals da, aber der DDR."
data/testza085_01_01_audio_segment_976.wav,"Naja, und die Verschärfung des russischen Einflusses, das haben Sie ja geschildert."
data/testza085_01_01_audio_segment_977.wav,Und im ersten Semester wahrscheinlich ja nicht so war.
data/testza085_01_01_audio_segment_978.wav,Wie haben Sie Ihre Frau denn da kennengelernt?
data/testza085_01_01_audio_segment_979.wav,"Ihre Frau haben Sie, glaube ich, im Studium kennengelernt, wie war das?"
data/testza085_01_01_audio_segment_980.wav,"Genau, aber da wollte ich mehr wissen."
data/testza085_01_01_audio_segment_981.wav,"Also die studierte auch, waren da katholische Studenten hier, Meido und ich auch."
data/testza085_01_01_audio_segment_982.wav,Dadurch haben wir uns überhaupt kennengelernt.
data/testza085_01_01_audio_segment_983.wav,Die wollte Geologie studieren.
data/testza085_01_01_audio_segment_984.wav,"Weißte, was sie damit wollte, weiß ich auch nicht."
data/testza085_01_01_audio_segment_985.wav,"Und da haben die Großen, da haben die dieses ganze Fach verboten."
data/testza085_01_01_audio_segment_986.wav,"Die haben der nicht verboten, das zu studieren, so haben die das Fach verboten."
data/testza085_01_01_audio_segment_987.wav,Da wollte sie Geschichte studieren.
data/testza085_01_01_audio_segment_988.wav,"Die Geschichtslehre im Anfang der ganzen Studienzeit waren die nämlich auch ganz vernünftig, also vielleicht zu unserer Lehre auch ein bisschen passend."
data/testza085_01_01_audio_segment_989.wav,"Aber die Russen, die wollten nehmen, dass dann die Geschichte in ihrer Sichtweise gelehrt wurde."
data/testza085_01_01_audio_segment_990.wav,Und was wollte sie noch?
data/testza085_01_01_audio_segment_991.wav,"Dann hat sie mal eine Verfassungsgeschichte gehört, die aber zum juristischen Fach gehörte."
data/testza085_01_01_audio_segment_992.wav,"Da hatten wir auch Professoren, die zwar nicht kaisertreu waren, aber die ganze deutsche Verfassungsgeschichte ab der Kaiserzeit lehrten."
data/testza085_01_01_audio_segment_993.wav,"Und das hatte meine Frau auch, das hatte sie interessiert."
data/testza085_01_01_audio_segment_994.wav,"Und dadurch kamen wir irgendwie zusammen, dass wir nochmal diese Sachen zusammen hörten."
data/testza085_01_01_audio_segment_995.wav,"Heißt aber, katholische Studentenschaft gab es anfangs noch?"
data/testza085_01_01_audio_segment_996.wav,Ja.
data/testza085_01_01_audio_segment_997.wav,"Ob die so genehmigt werden musste, weiß ich auch nicht."
data/testza085_01_01_audio_segment_998.wav,"Wir hatten auch einen Studenten, Pfarrer von Hülsen, der hat in der Adventszeit kleine Tanzkränzchen organisiert."
data/testza085_01_01_audio_segment_999.wav,"Der wollte auch, dass ein bisschen auf diese Weise schöne Ehen zustande kamen."
data/testza085_01_01_audio_segment_1000.wav,Hat ja funktioniert.
data/testza085_01_01_audio_segment_1001.wav,Wann haben Sie geheiratet?
data/testza085_01_01_audio_segment_1002.wav,"Ja, ja."
data/testza085_01_01_audio_segment_1003.wav,"Wann haben Sie geheiratet, nach dem Studium dann?"
data/testza085_01_01_audio_segment_1004.wav,"Maria Himmelfahrt, das ist der 15. August immer."
data/testza085_01_01_audio_segment_1005.wav,"Welches Jahr, das muss, also so ungefähr 1922, also ich war 30 Jahre alt, als wir geheiratet haben."
data/testza085_01_01_audio_segment_1006.wav,Das war dann 1952 oder 1953 so was.
data/testza085_01_01_audio_segment_1007.wav,Sie haben vom Studentenrat gesprochen.
data/testza085_01_01_audio_segment_1008.wav,Was war das und wie sind Sie da reingekommen?
data/testza085_01_01_audio_segment_1009.wav,"Also erstens mal, das war eine rein demokratische Sache."
data/testza085_01_01_audio_segment_1010.wav,"Ob das nun eine Scheindemokratie war oder nicht, aber im Studentenrat, das waren 30 Mann, die waren alle etwa der gleichen Gesellung."
data/testza085_01_01_audio_segment_1011.wav,"Da waren also viele Sozialdemokraten drunter, die waren aber auch vollkommen gegen die SED, die Bevormundung der SED eingestellt."
data/testza085_01_01_audio_segment_1012.wav,"Ja, vielleicht habe ich auch so viel gelabert wie jetzt hier."
data/testza085_01_01_audio_segment_1013.wav,Haben Sie denn dafür irgendeine bestimmte Richtung kandidiert oder einfach als Person und Jurist?
data/testza085_01_01_audio_segment_1014.wav,"Als Person, ja."
data/testza085_01_01_audio_segment_1015.wav,"Und welche Art, können Sie sich erinnern, welche Art dann die Beteiligung war?"
data/testza085_01_01_audio_segment_1016.wav,Worum ging es da in dem Studentenrat?
data/testza085_01_01_audio_segment_1017.wav,Da gab es zum Beispiel Rainer Hildebrandt.
data/testza085_01_01_audio_segment_1018.wav,"Ich weiß nicht, ob Ihnen der so ein Begriff ist."
data/testza085_01_01_audio_segment_1019.wav,Der war also ein ganz starker IDSED-Mann.
data/testza085_01_01_audio_segment_1020.wav,Der wurde dann auch irgendwann mal verhaftet.
data/testza085_01_01_audio_segment_1021.wav,Er war aber kein Jurist.
data/testza085_01_01_audio_segment_1022.wav,Da gab es auch Philosophen und alle anderen Fächer.
data/testza085_01_01_audio_segment_1023.wav,"Außer von der ABF, also Arbeiter- und Bauernfakultät."
data/testza085_01_01_audio_segment_1024.wav,"Die waren da also auch drei mit drin, aber die konnten nicht so viel."
data/testza085_01_01_audio_segment_1025.wav,Erstmal waren die nicht so beretsam und außerdem waren auch nicht so interessiert.
data/testza085_01_01_audio_segment_1026.wav,"Die waren froh, dass sie überhaupt Studenten waren."
data/testza085_01_01_audio_segment_1027.wav,War ja auch ein Fortschritt für die Leute.
data/testza085_01_01_audio_segment_1028.wav,"Ich bin ja auch dafür, dass Leute, die..."
data/testza085_01_01_audio_segment_1029.wav,"Nicht so voll zu Hause aus betucht sind, sich auch beteiligen am politischen Leben."
data/testza085_01_01_audio_segment_1030.wav,Wurde denn dieser zunehmende russische Einfluss auf das Studium zum Beispiel in diesem Studentenrat diskutiert?
data/testza085_01_01_audio_segment_1031.wav,War das da Thema?
data/testza085_01_01_audio_segment_1032.wav,"Ja, wir haben uns dann, also nicht wenn wir mit den Russen zusammen saßen, sondern unter uns in kleinen Gruppen unterhalten."
data/testza085_01_01_audio_segment_1033.wav,Die Russen waren übrigens zum Teil auch großzügig.
data/testza085_01_01_audio_segment_1034.wav,Die haben uns vom Studentenrat alle eingeladen und zwar ins Schiffbauer-Damm-Theater.
data/testza085_01_01_audio_segment_1035.wav,"Das haben die Russen übernommen, das war das Domkultur, das Haus der Kulturen."
data/testza085_01_01_audio_segment_1036.wav,"Da haben wir immer Wodka gekriegt, 100 Gramm, also 100 Gramm immer auf einmal."
data/testza085_01_01_audio_segment_1037.wav,"Und kriegten natürlich auch besseres Essen, als man es irgendwie kriegen konnte."
data/testza085_01_01_audio_segment_1038.wav,Aber die haben uns da schon auch so ein bisschen auf ihre Seite damit ziehen wollen.
data/testza085_01_01_audio_segment_1039.wav,"Naja, ich fand tatsächlich die Lebensmittelkarte auch ziemlich großzügig, für einen Arbeiter des Geistes."
data/testza085_01_01_audio_segment_1040.wav,"Die Gruppe 2, dafür, dass wir ja körperlich, außer die normalen Bauarbeiten, nicht viel zu tun hatten, das war auch schon eine kleine..."
data/testza085_01_01_audio_segment_1041.wav,Also ein kleiner Apfel oder ein Stück Kuchen für uns.
data/testza085_01_01_audio_segment_1042.wav,Unbedingt.
data/testza085_01_01_audio_segment_1043.wav,"Und diese Verwarnung, die Sie bekommen haben, haben Sie noch eine Idee, weswegen Sie verwarnt wurden?"
data/testza085_01_01_audio_segment_1044.wav,"Weil ich, die haben ja in der letzten Phase, haben die ja auch ihre Spitzel gehabt, auch die DDR, die haben also immer gemerkt,"
data/testza085_01_01_audio_segment_1045.wav,mit wem ich mich zusammentat.
data/testza085_01_01_audio_segment_1046.wav,"Also auch mit dem Peter Magen zum Beispiel, später hat der dann mal auch, Reisen organisiert."
data/testza085_01_01_audio_segment_1047.wav,"Der war also ein Einzerjurist, der war noch besser als ich, will auch ein bisschen was heißen."
data/testza085_01_01_audio_segment_1048.wav,Und der hat eine Stellung im Innensenator gekriegt.
data/testza085_01_01_audio_segment_1049.wav,"Der wurde sogar mal als irgendwie eine Regierungskoalition krachte, wurde der sogar mal als Justizsenator gehandelt."
data/testza085_01_01_audio_segment_1050.wav,Wollte er aber nicht.
data/testza085_01_01_audio_segment_1051.wav,"Aber im Innensenat hatte er einen Job, wo er nicht viel zu tun hatte."
data/testza085_01_01_audio_segment_1052.wav,Mit unserer Clique Hörsaal 113 hat er also mithilfe der holländischen Luftverkehrsreisen organisiert.
data/testza085_01_01_audio_segment_1053.wav,Einmal auch nach Israel zum Beispiel und nach Mittelamerika und nach Südafrika usw. Und dadurch kamen wir auch sehr gut miteinander aus.
data/testza085_01_01_audio_segment_1054.wav,Der hatte auch mit meiner Frau zusammen Geburtstag.
data/testza085_01_01_audio_segment_1055.wav,Und also Ausgangspunkt war die Verwarnung.
data/testza085_01_01_audio_segment_1056.wav,"Irgendwer hatte Sie mit irgendwas angeschwärzt, oder?"
data/testza085_01_01_audio_segment_1057.wav,"Ja, wer das nun war, das weiß ich nicht."
data/testza085_01_01_audio_segment_1058.wav,Das wollte ich auch gar nicht wissen.
data/testza085_01_01_audio_segment_1059.wav,"Und wie gesagt, der Professor Darsch..."
data/testza085_01_01_audio_segment_1060.wav,Bei dem habe ich immer ganz gute Klausuren geschrieben über Arbeitsrecht und wir mochten uns auch so persönlich ganz gut.
data/testza085_01_01_audio_segment_1061.wav,Der war aus Hessen.
data/testza085_01_01_audio_segment_1062.wav,"Der war aus Hessen, sprach man von seiner hessischen Heimat."
data/testza085_01_01_audio_segment_1063.wav,"Der war also auch aus Westdeutschland einer von denen, die sich irgendwie verpflichtet fühlten, auch an den ostdeutschen Universitäten mal."
data/testza085_01_01_audio_segment_1064.wav,Zu arbeiten.
data/testza085_01_01_audio_segment_1065.wav,Wir kriegten auch viele Kommilitonen aus Rostock und aus Leipzig.
